,cluster_id,time,seqlength,coh_cluster,kmeans_clusters,kmeans_time,ap_clusters,ap_time,gmm_clusters,gmm_time,dbscan_clusters,dbscan_time
46,0,8.83188,50,1,0,157.25416,12,155.66899,0,155.83475,-1,156.67971
47,0,8.83188,50,1,0,157.25416,13,155.66899,0,155.83475,-1,156.67971
48,0,8.83188,50,1,0,157.25416,15,155.66899,0,155.83475,-1,156.67971
49,0,8.83188,50,1,0,157.25416,0,155.66899,0,155.83475,-1,156.67971
50,0,8.83188,50,1,0,157.25416,11,155.66899,0,155.83475,-1,156.67971
51,0,8.83188,50,1,0,157.25416,18,155.66899,0,155.83475,-1,156.67971
52,0,8.83188,50,1,0,157.25416,19,155.66899,0,155.83475,-1,156.67971
53,0,8.83188,50,1,0,157.25416,18,155.66899,0,155.83475,-1,156.67971
54,0,8.83188,50,1,0,157.25416,19,155.66899,0,155.83475,-1,156.67971
55,0,8.83188,50,1,0,157.25416,19,155.66899,0,155.83475,-1,156.67971
56,0,8.83188,50,1,0,157.25416,19,155.66899,0,155.83475,-1,156.67971
57,0,8.83188,50,1,0,157.25416,0,155.66899,0,155.83475,-1,156.67971
58,0,8.83188,50,1,0,157.25416,5,155.66899,0,155.83475,-1,156.67971
59,0,8.83188,50,1,0,157.25416,18,155.66899,0,155.83475,-1,156.67971
60,0,8.83188,50,1,0,157.25416,7,155.66899,0,155.83475,-1,156.67971
61,0,8.83188,50,1,0,157.25416,19,155.66899,0,155.83475,-1,156.67971
62,0,8.83188,50,1,0,157.25416,17,155.66899,0,155.83475,-1,156.67971
63,0,8.83188,50,1,0,157.25416,8,155.66899,0,155.83475,-1,156.67971
64,0,8.83188,50,1,0,157.25416,19,155.66899,0,155.83475,-1,156.67971
65,0,8.83188,50,1,0,157.25416,5,155.66899,0,155.83475,-1,156.67971
66,0,8.83188,50,1,0,157.25416,5,155.66899,0,155.83475,-1,156.67971
67,0,8.83188,50,1,0,157.25416,19,155.66899,0,155.83475,-1,156.67971
68,0,8.83188,50,1,0,157.25416,9,155.66899,0,155.83475,-1,156.67971
69,0,8.83188,50,1,0,157.25416,19,155.66899,0,155.83475,-1,156.67971
70,0,8.83188,50,1,0,157.25416,9,155.66899,0,155.83475,-1,156.67971
71,0,8.83188,50,1,0,157.25416,13,155.66899,0,155.83475,-1,156.67971
72,0,8.83188,50,1,0,157.25416,16,155.66899,0,155.83475,-1,156.67971
73,0,8.83188,50,1,0,157.25416,11,155.66899,0,155.83475,-1,156.67971
74,0,8.83188,50,1,0,157.25416,18,155.66899,0,155.83475,-1,156.67971
75,0,8.83188,50,1,0,157.25416,19,155.66899,0,155.83475,-1,156.67971
76,0,8.83188,50,1,0,157.25416,18,155.66899,0,155.83475,-1,156.67971
77,0,8.83188,50,1,0,157.25416,4,155.66899,0,155.83475,-1,156.67971
78,0,8.83188,50,1,0,157.25416,19,155.66899,0,155.83475,-1,156.67971
79,0,8.83188,50,1,0,157.25416,0,155.66899,0,155.83475,-1,156.67971
80,0,8.83188,50,1,0,157.25416,7,155.66899,0,155.83475,-1,156.67971
81,0,8.83188,50,1,0,157.25416,18,155.66899,0,155.83475,-1,156.67971
82,0,8.83188,50,1,0,157.25416,13,155.66899,0,155.83475,-1,156.67971
83,0,8.83188,50,1,0,157.25416,7,155.66899,0,155.83475,-1,156.67971
84,0,8.83188,50,1,0,157.25416,17,155.66899,0,155.83475,-1,156.67971
85,0,8.83188,50,1,0,157.25416,18,155.66899,0,155.83475,-1,156.67971
86,0,8.83188,50,1,0,157.25416,11,155.66899,0,155.83475,-1,156.67971
87,0,8.83188,50,1,0,157.25416,4,155.66899,0,155.83475,-1,156.67971
88,0,8.83188,50,1,0,157.25416,11,155.66899,0,155.83475,-1,156.67971
89,0,8.83188,50,1,0,157.25416,11,155.66899,0,155.83475,-1,156.67971
90,0,8.83188,50,1,0,157.25416,16,155.66899,0,155.83475,-1,156.67971
91,0,8.83188,50,1,0,157.25416,6,155.66899,0,155.83475,-1,156.67971
92,0,8.83188,50,1,0,157.25416,8,155.66899,0,155.83475,-1,156.67971
93,0,8.83188,50,1,0,157.25416,0,155.66899,0,155.83475,-1,156.67971
94,0,8.83188,50,1,0,157.25416,3,155.66899,0,155.83475,-1,156.67971
95,0,8.83188,50,1,0,157.25416,11,155.66899,0,155.83475,-1,156.67971
96,0,8.83188,50,1,0,157.25416,12,155.66899,0,155.83475,-1,156.67971
97,0,8.83188,50,1,0,157.25416,19,155.66899,0,155.83475,-1,156.67971
98,0,8.83188,50,1,0,157.25416,19,155.66899,0,155.83475,-1,156.67971
99,0,8.83188,50,1,0,157.25416,16,155.66899,0,155.83475,-1,156.67971
100,0,8.83188,50,1,0,157.25416,11,155.66899,0,155.83475,-1,156.67971
101,0,8.83188,50,1,0,157.25416,9,155.66899,0,155.83475,-1,156.67971
102,0,8.83188,50,1,0,157.25416,5,155.66899,0,155.83475,-1,156.67971
103,0,8.83188,50,1,0,157.25416,3,155.66899,0,155.83475,-1,156.67971
104,0,8.83188,50,1,0,157.25416,12,155.66899,0,155.83475,-1,156.67971
105,0,8.83188,50,1,0,157.25416,8,155.66899,0,155.83475,-1,156.67971
106,0,8.83188,50,1,0,157.25416,0,155.66899,0,155.83475,-1,156.67971
107,0,8.83188,50,1,0,157.25416,0,155.66899,0,155.83475,-1,156.67971
108,0,8.83188,50,1,0,157.25416,9,155.66899,0,155.83475,-1,156.67971
109,0,8.83188,50,1,0,157.25416,10,155.66899,0,155.83475,-1,156.67971
110,0,8.83188,50,1,0,157.25416,7,155.66899,0,155.83475,-1,156.67971
111,0,8.83188,50,1,0,157.25416,9,155.66899,0,155.83475,-1,156.67971
112,0,8.83188,50,1,0,157.25416,1,155.66899,0,155.83475,-1,156.67971
113,0,8.83188,50,1,0,157.25416,13,155.66899,0,155.83475,-1,156.67971
114,0,8.83188,50,1,0,157.25416,19,155.66899,0,155.83475,-1,156.67971
115,0,8.83188,50,1,0,157.25416,5,155.66899,0,155.83475,-1,156.67971
116,0,8.83188,50,1,0,157.25416,8,155.66899,0,155.83475,-1,156.67971
117,0,8.83188,50,1,0,157.25416,11,155.66899,0,155.83475,-1,156.67971
118,0,8.83188,50,1,0,157.25416,12,155.66899,0,155.83475,-1,156.67971
119,0,8.83188,50,1,0,157.25416,11,155.66899,0,155.83475,-1,156.67971
120,0,8.83188,50,1,0,157.25416,9,155.66899,0,155.83475,-1,156.67971
121,0,8.83188,50,1,0,157.25416,12,155.66899,0,155.83475,-1,156.67971
122,0,8.83188,50,1,0,157.25416,9,155.66899,0,155.83475,-1,156.67971
123,0,8.83188,50,1,0,157.25416,18,155.66899,0,155.83475,-1,156.67971
124,0,8.83188,50,1,0,157.25416,15,155.66899,0,155.83475,-1,156.67971
125,0,8.83188,50,1,0,157.25416,10,155.66899,0,155.83475,-1,156.67971
126,0,8.83188,50,1,0,157.25416,18,155.66899,0,155.83475,-1,156.67971
127,0,8.83188,50,1,0,157.25416,19,155.66899,0,155.83475,-1,156.67971
128,0,8.83188,50,1,0,157.25416,7,155.66899,0,155.83475,-1,156.67971
129,0,8.83188,50,1,0,157.25416,9,155.66899,0,155.83475,-1,156.67971
130,0,8.83188,50,1,0,157.25416,9,155.66899,0,155.83475,-1,156.67971
131,0,8.83188,50,1,0,157.25416,10,155.66899,0,155.83475,-1,156.67971
132,0,8.83188,50,1,0,157.25416,2,155.66899,0,155.83475,-1,156.67971
133,0,8.83188,50,1,0,157.25416,10,155.66899,0,155.83475,-1,156.67971
134,0,8.83188,50,1,0,157.25416,14,155.66899,0,155.83475,-1,156.67971
135,0,8.83188,50,1,0,157.25416,15,155.66899,0,155.83475,-1,156.67971
136,0,8.83188,50,1,0,157.25416,19,155.66899,0,155.83475,-1,156.67971
137,0,8.83188,50,1,0,157.25416,9,155.66899,0,155.83475,-1,156.67971
138,0,8.83188,50,1,0,157.25416,18,155.66899,0,155.83475,-1,156.67971
139,0,8.83188,50,1,0,157.25416,13,155.66899,0,155.83475,-1,156.67971
140,0,8.83188,50,1,0,157.25416,19,155.66899,0,155.83475,-1,156.67971
141,0,8.83188,50,1,0,157.25416,11,155.66899,0,155.83475,-1,156.67971
142,0,8.83188,50,1,0,157.25416,19,155.66899,0,155.83475,-1,156.67971
143,0,8.83188,50,1,0,157.25416,3,155.66899,0,155.83475,-1,156.67971
144,0,8.83188,50,1,0,157.25416,11,155.66899,0,155.83475,-1,156.67971
145,0,8.83188,50,1,0,157.25416,9,155.66899,0,155.83475,-1,156.67971
146,0,8.83188,50,1,0,157.25416,18,155.66899,0,155.83475,-1,156.67971
147,0,8.83188,50,1,0,157.25416,18,155.66899,0,155.83475,-1,156.67971
148,0,8.83188,50,1,0,157.25416,13,155.66899,0,155.83475,-1,156.67971
149,0,8.83188,50,1,0,157.25416,11,155.66899,0,155.83475,-1,156.67971
150,0,8.83188,50,1,0,157.25416,11,155.66899,0,155.83475,-1,156.67971
151,0,8.83188,50,1,0,157.25416,13,155.66899,0,155.83475,-1,156.67971
152,0,8.83188,50,1,0,157.25416,9,155.66899,0,155.83475,-1,156.67971
153,0,8.83188,50,1,0,157.25416,18,155.66899,0,155.83475,-1,156.67971
154,0,8.83188,50,1,0,157.25416,13,155.66899,0,155.83475,-1,156.67971
155,0,8.83188,50,1,0,157.25416,3,155.66899,0,155.83475,-1,156.67971
156,0,8.83188,50,1,0,157.25416,18,155.66899,0,155.83475,-1,156.67971
157,0,8.83188,50,1,0,157.25416,14,155.66899,0,155.83475,-1,156.67971
158,0,8.83188,50,1,0,157.25416,18,155.66899,0,155.83475,-1,156.67971
159,0,8.83188,50,1,0,157.25416,16,155.66899,0,155.83475,-1,156.67971
160,0,8.83188,50,1,0,157.25416,15,155.66899,0,155.83475,-1,156.67971
161,0,8.83188,50,1,0,157.25416,18,155.66899,0,155.83475,-1,156.67971
162,0,8.83188,50,1,0,157.25416,16,155.66899,0,155.83475,-1,156.67971
163,0,8.83188,50,1,0,157.25416,9,155.66899,0,155.83475,-1,156.67971
164,0,8.83188,50,1,0,157.25416,18,155.66899,0,155.83475,-1,156.67971
165,0,8.83188,50,1,0,157.25416,3,155.66899,0,155.83475,-1,156.67971
166,0,8.83188,50,1,0,157.25416,4,155.66899,0,155.83475,-1,156.67971
167,0,8.83188,50,1,0,157.25416,4,155.66899,0,155.83475,-1,156.67971
168,0,8.83188,50,1,0,157.25416,0,155.66899,0,155.83475,-1,156.67971
169,0,8.83188,50,1,0,157.25416,19,155.66899,0,155.83475,-1,156.67971
170,0,8.83188,50,1,0,157.25416,9,155.66899,0,155.83475,-1,156.67971
171,0,8.83188,50,1,0,157.25416,18,155.66899,0,155.83475,-1,156.67971
172,0,8.83188,50,1,0,157.25416,5,155.66899,0,155.83475,-1,156.67971
173,0,8.83188,50,1,0,157.25416,16,155.66899,0,155.83475,-1,156.67971
174,0,8.83188,50,1,0,157.25416,9,155.66899,0,155.83475,-1,156.67971
175,0,8.83188,50,1,0,157.25416,0,155.66899,0,155.83475,-1,156.67971
176,0,8.83188,50,1,0,157.25416,19,155.66899,0,155.83475,-1,156.67971
177,0,8.83188,50,1,0,157.25416,15,155.66899,0,155.83475,-1,156.67971
178,0,8.83188,50,1,0,157.25416,5,155.66899,0,155.83475,-1,156.67971
179,0,8.83188,50,1,0,157.25416,8,155.66899,0,155.83475,-1,156.67971
180,0,8.83188,50,1,0,157.25416,11,155.66899,0,155.83475,-1,156.67971
181,0,8.83188,50,1,0,157.25416,5,155.66899,0,155.83475,-1,156.67971
182,0,8.83188,50,1,0,157.25416,19,155.66899,0,155.83475,-1,156.67971
183,0,8.83188,50,1,0,157.25416,0,155.66899,0,155.83475,-1,156.67971
184,0,8.83188,50,1,0,157.25416,18,155.66899,0,155.83475,-1,156.67971
185,0,8.83188,50,1,0,157.25416,12,155.66899,0,155.83475,-1,156.67971
186,0,8.83188,50,1,0,157.25416,12,155.66899,0,155.83475,-1,156.67971
187,0,8.83188,50,1,0,157.25416,12,155.66899,0,155.83475,-1,156.67971
188,0,8.83188,50,1,0,157.25416,3,155.66899,0,155.83475,-1,156.67971
189,0,8.83188,50,1,0,157.25416,19,155.66899,0,155.83475,-1,156.67971
190,0,8.83188,50,1,0,157.25416,7,155.66899,0,155.83475,-1,156.67971
191,0,8.83188,50,1,0,157.25416,10,155.66899,0,155.83475,-1,156.67971
192,0,8.83188,50,1,0,157.25416,18,155.66899,0,155.83475,-1,156.67971
193,0,8.83188,50,1,0,157.25416,17,155.66899,0,155.83475,-1,156.67971
194,0,8.83188,50,1,0,157.25416,6,155.66899,0,155.83475,-1,156.67971
195,0,8.83188,50,1,0,157.25416,13,155.66899,0,155.83475,-1,156.67971
196,0,8.83188,50,1,0,157.25416,9,155.66899,0,155.83475,-1,156.67971
197,0,8.83188,50,1,0,157.25416,16,155.66899,0,155.83475,-1,156.67971
198,0,8.83188,50,1,0,157.25416,7,155.66899,0,155.83475,-1,156.67971
199,0,8.83188,50,1,0,157.25416,19,155.66899,0,155.83475,-1,156.67971
200,0,8.83188,50,1,0,157.25416,15,155.66899,0,155.83475,-1,156.67971
201,0,8.83188,50,1,0,157.25416,7,155.66899,0,155.83475,-1,156.67971
202,0,8.83188,50,1,0,157.25416,5,155.66899,0,155.83475,-1,156.67971
203,0,8.83188,50,1,0,157.25416,5,155.66899,0,155.83475,-1,156.67971
204,0,8.83188,50,1,0,157.25416,8,155.66899,0,155.83475,-1,156.67971
205,0,8.83188,50,1,0,157.25416,18,155.66899,0,155.83475,-1,156.67971
206,0,8.83188,50,1,0,157.25416,1,155.66899,0,155.83475,-1,156.67971
207,0,8.83188,50,1,0,157.25416,5,155.66899,0,155.83475,-1,156.67971
208,0,8.83188,50,1,0,157.25416,18,155.66899,0,155.83475,-1,156.67971
209,0,8.83188,50,1,0,157.25416,15,155.66899,0,155.83475,-1,156.67971
210,0,8.83188,50,1,0,157.25416,7,155.66899,0,155.83475,-1,156.67971
211,0,8.83188,50,1,0,157.25416,12,155.66899,0,155.83475,-1,156.67971
212,0,8.83188,50,1,0,157.25416,19,155.66899,0,155.83475,-1,156.67971
213,0,8.83188,50,1,0,157.25416,17,155.66899,0,155.83475,-1,156.67971
214,0,8.83188,50,1,0,157.25416,19,155.66899,0,155.83475,-1,156.67971
215,0,8.83188,50,1,0,157.25416,19,155.66899,0,155.83475,-1,156.67971
216,0,8.83188,50,1,0,157.25416,18,155.66899,0,155.83475,-1,156.67971
217,0,8.83188,50,1,0,157.25416,9,155.66899,0,155.83475,-1,156.67971
218,0,8.83188,50,1,0,157.25416,19,155.66899,0,155.83475,-1,156.67971
219,0,8.83188,50,1,0,157.25416,11,155.66899,0,155.83475,-1,156.67971
220,0,8.83188,50,1,0,157.25416,18,155.66899,0,155.83475,-1,156.67971
221,0,8.83188,50,1,0,157.25416,16,155.66899,0,155.83475,-1,156.67971
222,0,8.83188,50,1,0,157.25416,19,155.66899,0,155.83475,-1,156.67971
223,0,8.83188,50,1,0,157.25416,12,155.66899,0,155.83475,-1,156.67971
224,0,8.83188,50,1,0,157.25416,19,155.66899,0,155.83475,-1,156.67971
225,0,8.83188,50,1,0,157.25416,7,155.66899,0,155.83475,-1,156.67971
226,0,8.83188,50,1,0,157.25416,16,155.66899,0,155.83475,-1,156.67971
227,0,8.83188,50,1,0,157.25416,17,155.66899,0,155.83475,-1,156.67971
228,0,8.83188,50,1,0,157.25416,2,155.66899,0,155.83475,-1,156.67971
229,0,8.83188,50,1,0,157.25416,18,155.66899,0,155.83475,-1,156.67971
230,0,8.83188,50,1,0,157.25416,9,155.66899,0,155.83475,-1,156.67971
231,0,8.83188,50,1,0,157.25416,9,155.66899,0,155.83475,-1,156.67971
232,0,8.83188,50,1,0,157.25416,5,155.66899,0,155.83475,-1,156.67971
233,0,8.83188,50,1,0,157.25416,16,155.66899,0,155.83475,-1,156.67971
234,0,8.83188,50,1,0,157.25416,19,155.66899,0,155.83475,-1,156.67971
235,0,8.83188,50,1,0,157.25416,11,155.66899,0,155.83475,-1,156.67971
236,0,8.83188,50,1,0,157.25416,19,155.66899,0,155.83475,-1,156.67971
237,0,8.83188,50,1,0,157.25416,19,155.66899,0,155.83475,-1,156.67971
238,0,8.83188,50,1,0,157.25416,5,155.66899,0,155.83475,-1,156.67971
239,0,8.83188,50,1,0,157.25416,3,155.66899,0,155.83475,-1,156.67971
240,0,8.83188,50,1,0,157.25416,15,155.66899,0,155.83475,-1,156.67971
241,0,8.83188,50,1,0,157.25416,11,155.66899,0,155.83475,-1,156.67971
242,0,8.83188,50,1,0,157.25416,9,155.66899,0,155.83475,-1,156.67971
243,0,8.83188,50,1,0,157.25416,12,155.66899,0,155.83475,-1,156.67971
244,0,8.83188,50,1,0,157.25416,18,155.66899,0,155.83475,-1,156.67971
245,0,8.83188,50,1,0,157.25416,18,155.66899,0,155.83475,-1,156.67971
246,0,8.83188,50,1,0,157.25416,19,155.66899,0,155.83475,-1,156.67971
247,0,8.83188,50,1,0,157.25416,17,155.66899,0,155.83475,-1,156.67971
248,0,8.83188,50,1,0,157.25416,19,155.66899,0,155.83475,-1,156.67971
249,0,8.83188,50,1,0,157.25416,10,155.66899,0,155.83475,-1,156.67971
250,0,8.83188,50,1,0,157.25416,11,155.66899,0,155.83475,-1,156.67971
251,0,8.83188,50,1,0,157.25416,8,155.66899,0,155.83475,-1,156.67971
252,0,8.83188,50,1,0,157.25416,19,155.66899,0,155.83475,-1,156.67971
253,0,8.83188,50,1,0,157.25416,18,155.66899,0,155.83475,-1,156.67971
254,0,8.83188,50,1,0,157.25416,6,155.66899,0,155.83475,-1,156.67971
255,0,8.83188,50,1,0,157.25416,19,155.66899,0,155.83475,-1,156.67971
256,0,8.83188,50,1,0,157.25416,18,155.66899,0,155.83475,-1,156.67971
257,0,8.83188,50,1,0,157.25416,18,155.66899,0,155.83475,-1,156.67971
258,0,8.83188,50,1,0,157.25416,15,155.66899,0,155.83475,-1,156.67971
259,0,8.83188,50,1,0,157.25416,18,155.66899,0,155.83475,-1,156.67971
260,0,8.83188,50,1,0,157.25416,18,155.66899,0,155.83475,-1,156.67971
261,0,8.83188,50,1,0,157.25416,11,155.66899,0,155.83475,-1,156.67971
262,0,8.83188,50,1,0,157.25416,7,155.66899,0,155.83475,-1,156.67971
263,0,8.83188,50,1,0,157.25416,18,155.66899,0,155.83475,-1,156.67971
264,0,8.83188,50,1,0,157.25416,11,155.66899,0,155.83475,-1,156.67971
265,0,8.83188,50,1,0,157.25416,10,155.66899,0,155.83475,-1,156.67971
266,0,8.83188,50,1,0,157.25416,10,155.66899,0,155.83475,-1,156.67971
267,0,8.83188,50,1,0,157.25416,1,155.66899,0,155.83475,-1,156.67971
268,0,8.83188,50,1,0,157.25416,13,155.66899,0,155.83475,-1,156.67971
269,0,8.83188,50,1,0,157.25416,12,155.66899,0,155.83475,-1,156.67971
270,0,8.83188,50,1,0,157.25416,8,155.66899,0,155.83475,-1,156.67971
271,0,8.83188,50,1,0,157.25416,9,155.66899,0,155.83475,-1,156.67971
272,0,8.83188,50,1,0,157.25416,8,155.66899,0,155.83475,-1,156.67971
273,0,8.83188,50,1,0,157.25416,18,155.66899,0,155.83475,-1,156.67971
274,0,8.83188,50,1,0,157.25416,18,155.66899,0,155.83475,-1,156.67971
275,0,8.83188,50,1,0,157.25416,12,155.66899,0,155.83475,-1,156.67971
276,0,8.83188,50,1,0,157.25416,3,155.66899,0,155.83475,-1,156.67971
277,0,8.83188,50,1,0,157.25416,5,155.66899,0,155.83475,-1,156.67971
278,0,8.83188,50,1,0,157.25416,19,155.66899,0,155.83475,-1,156.67971
279,0,8.83188,50,1,0,157.25416,19,155.66899,0,155.83475,-1,156.67971
280,0,8.83188,50,1,0,157.25416,2,155.66899,0,155.83475,-1,156.67971
281,0,8.83188,50,1,0,157.25416,11,155.66899,0,155.83475,-1,156.67971
282,0,8.83188,50,1,0,157.25416,9,155.66899,0,155.83475,-1,156.67971
283,0,8.83188,50,1,0,157.25416,11,155.66899,0,155.83475,-1,156.67971
284,0,8.83188,50,1,0,157.25416,19,155.66899,0,155.83475,-1,156.67971
285,0,8.83188,50,1,0,157.25416,18,155.66899,0,155.83475,-1,156.67971
286,0,8.83188,50,1,0,157.25416,18,155.66899,0,155.83475,-1,156.67971
287,0,8.83188,50,1,0,157.25416,3,155.66899,0,155.83475,-1,156.67971
288,0,8.83188,50,1,0,157.25416,4,155.66899,0,155.83475,-1,156.67971
289,0,8.83188,50,1,0,157.25416,11,155.66899,0,155.83475,-1,156.67971
290,0,8.83188,50,1,0,157.25416,13,155.66899,0,155.83475,-1,156.67971
291,0,8.83188,50,1,0,157.25416,3,155.66899,0,155.83475,-1,156.67971
292,0,8.83188,50,1,0,157.25416,6,155.66899,0,155.83475,-1,156.67971
293,0,8.83188,50,1,0,157.25416,11,155.66899,0,155.83475,-1,156.67971
294,0,8.83188,50,1,0,157.25416,5,155.66899,0,155.83475,-1,156.67971
295,0,8.83188,50,1,0,157.25416,17,155.66899,0,155.83475,-1,156.67971
296,0,8.83188,50,1,0,157.25416,5,155.66899,0,155.83475,-1,156.67971
297,0,8.83188,50,1,0,157.25416,14,155.66899,0,155.83475,-1,156.67971
298,0,8.83188,50,1,0,157.25416,12,155.66899,0,155.83475,-1,156.67971
299,0,8.83188,50,1,0,157.25416,19,155.66899,0,155.83475,-1,156.67971
300,0,8.83188,50,1,0,157.25416,8,155.66899,0,155.83475,-1,156.67971
301,0,8.83188,50,1,0,157.25416,8,155.66899,0,155.83475,-1,156.67971
302,0,8.83188,50,1,0,157.25416,15,155.66899,0,155.83475,-1,156.67971
303,0,8.83188,50,1,0,157.25416,5,155.66899,0,155.83475,-1,156.67971
304,0,8.83188,50,1,0,157.25416,11,155.66899,0,155.83475,-1,156.67971
305,0,8.83188,50,1,0,157.25416,17,155.66899,0,155.83475,-1,156.67971
306,0,8.83188,50,1,0,157.25416,19,155.66899,0,155.83475,-1,156.67971
307,0,8.83188,50,1,0,157.25416,18,155.66899,0,155.83475,-1,156.67971
308,0,8.83188,50,1,0,157.25416,9,155.66899,0,155.83475,-1,156.67971
309,0,8.83188,50,1,0,157.25416,15,155.66899,0,155.83475,-1,156.67971
310,0,8.83188,50,1,0,157.25416,11,155.66899,0,155.83475,-1,156.67971
311,0,8.83188,50,1,0,157.25416,3,155.66899,0,155.83475,-1,156.67971
312,0,8.83188,50,1,0,157.25416,12,155.66899,0,155.83475,-1,156.67971
313,0,8.83188,50,1,0,157.25416,17,155.66899,0,155.83475,-1,156.67971
314,0,8.83188,50,1,0,157.25416,11,155.66899,0,155.83475,-1,156.67971
315,0,8.83188,50,1,0,157.25416,9,155.66899,0,155.83475,-1,156.67971
316,0,8.83188,50,1,0,157.25416,1,155.66899,0,155.83475,-1,156.67971
317,0,8.83188,50,1,0,157.25416,8,155.66899,0,155.83475,-1,156.67971
318,0,8.83188,50,1,0,157.25416,15,155.66899,0,155.83475,-1,156.67971
319,0,8.83188,50,1,0,157.25416,18,155.66899,0,155.83475,-1,156.67971
320,0,8.83188,50,1,0,157.25416,13,155.66899,0,155.83475,-1,156.67971
321,0,8.83188,50,1,0,157.25416,11,155.66899,0,155.83475,-1,156.67971
322,0,8.83188,50,1,0,157.25416,2,155.66899,0,155.83475,-1,156.67971
323,0,8.83188,50,1,0,157.25416,9,155.66899,0,155.83475,-1,156.67971
324,0,8.83188,50,1,0,157.25416,13,155.66899,0,155.83475,-1,156.67971
325,0,8.83188,50,1,0,157.25416,8,155.66899,0,155.83475,-1,156.67971
326,0,8.83188,50,1,0,157.25416,11,155.66899,0,155.83475,-1,156.67971
327,0,8.83188,50,1,0,157.25416,8,155.66899,0,155.83475,-1,156.67971
328,0,8.83188,50,1,0,157.25416,12,155.66899,0,155.83475,-1,156.67971
