,train_loss,train_pur,train_time
0,5.373943328857422,0.510937511920929,38.33576965332031
1,4.212915897369385,0.609375,45.11952209472656
2,3.267073392868042,0.589062511920929,52.8320198059082
3,2.5218143463134766,0.6328125,61.17189025878906
4,1.9488706588745117,0.510937511920929,68.13099670410156
5,1.5146427154541016,0.590624988079071,76.43592834472656
6,1.1875689029693604,0.526562511920929,82.98887634277344
7,0.9415334463119507,0.510937511920929,89.68022918701172
8,0.756080687046051,0.5625,97.45819854736328
9,0.6155210733413696,0.7437499761581421,105.53618621826172
10,0.5080375075340271,0.839062511920929,114.83558654785156
11,0.42491021752357483,0.574999988079071,121.84280395507812
12,0.3598093092441559,0.609375,130.27508544921875
13,0.308164119720459,0.659375011920929,138.5603485107422
14,0.26667076349258423,0.5874999761581421,146.28465270996094
15,0.2329542189836502,0.543749988079071,154.1995391845703
16,0.20531359314918518,0.653124988079071,160.72259521484375
17,0.18250127136707306,0.5249999761581421,167.5092010498047
18,0.16355860233306885,0.690625011920929,175.46099853515625
19,0.14772334694862366,0.6078125238418579,184.3548126220703
20,0.13438962399959564,0.5140625238418579,193.66357421875
21,0.12308396399021149,0.590624988079071,203.00857543945312
22,0.11343751102685928,0.6156250238418579,210.38436889648438
23,0.10515817254781723,0.629687488079071,218.08364868164062
24,0.09801049530506134,0.6468750238418579,226.08554077148438
25,0.09180353581905365,0.6015625,234.02598571777344
26,0.08638236671686172,0.5703125,241.6937255859375
27,0.08162078261375427,0.59375,248.75613403320312
28,0.07741516828536987,0.578125,257.38824462890625
29,0.07367997616529465,0.629687488079071,266.8070068359375
30,0.07034442573785782,0.596875011920929,274.3349609375
31,0.06734984368085861,0.5296875238418579,283.2820739746094
32,0.06464733928442001,0.535937488079071,291.4911193847656
33,0.062195997685194016,0.643750011920929,298.80291748046875
34,0.05996148660778999,0.542187511920929,306.2787780761719
35,0.057915013283491135,0.518750011920929,316.07525634765625
36,0.05603239685297012,0.5218750238418579,324.2479553222656
37,0.05429316684603691,0.6343749761581421,331.8058166503906
38,0.05268002301454544,0.5015624761581421,339.0288391113281
39,0.051178257912397385,0.5796874761581421,347.9974670410156
40,0.04977532848715782,0.714062511920929,356.3274841308594
41,0.04846051335334778,0.573437511920929,363.4632873535156
42,0.047224611043930054,0.6187499761581421,370.8104553222656
43,0.04605966806411743,0.5484374761581421,379.8585205078125
44,0.04495881497859955,0.5953124761581421,387.48724365234375
45,0.043916065245866776,0.609375,396.39947509765625
46,0.04292621091008186,0.7671874761581421,404.4309387207031
47,0.0419846847653389,0.512499988079071,414.51995849609375
48,0.041087448596954346,0.604687511920929,422.6491394042969
49,0.040230970829725266,0.651562511920929,431.2416687011719
