,train_loss,train_pur,train_time
0,2598.85009765625,0.2055356204509735,2.180957078933716
1,2540.270751953125,0.198872372508049,3.823317766189575
2,2477.25634765625,0.19733470678329468,5.41774320602417
3,2406.310546875,0.19784726202487946,7.054842948913574
4,2312.1220703125,0.198872372508049,8.644698143005371
5,2178.947509765625,0.20041005313396454,10.327540397644043
6,1985.2679443359375,0.1993849277496338,11.953203201293945
7,1696.7801513671875,0.20707330107688904,13.641633987426758
8,1288.9580078125,0.20041005313396454,15.264240264892578
9,764.523681640625,0.20041005313396454,16.9836368560791
10,268.1875915527344,0.20912352204322815,18.665061950683594
11,-77.36738586425781,0.20502306520938873,20.354894638061523
12,-416.49493408203125,0.19989748299121857,22.120044708251953
13,-789.500732421875,0.198872372508049,23.859792709350586
14,-1170.7291259765625,0.20399795472621918,25.50843620300293
15,-1579.0391845703125,0.2034853994846344,27.258214950561523
16,-2045.0458984375,0.20758585631847382,28.961421966552734
17,-2550.57080078125,0.20502306520938873,30.64312171936035
18,-3083.136962890625,0.19835981726646423,32.41404342651367
19,-3644.643798828125,0.2060481756925583,34.16480255126953
20,-4209.81640625,0.20041005313396454,35.828453063964844
21,-4495.95068359375,0.20963607728481293,37.482421875
22,-4799.8974609375,0.20297282934188843,39.087154388427734
23,-5104.599609375,0.19835981726646423,40.82912826538086
24,-5350.5419921875,0.2014351636171341,42.439857482910156
25,-5656.23291015625,0.19835981726646423,44.366031646728516
26,-5993.49853515625,0.20246027410030365,46.044639587402344
27,-6223.57373046875,0.19989748299121857,47.710426330566406
28,-6607.09423828125,0.198872372508049,49.433536529541016
29,-6850.904296875,0.20963607728481293,51.14012908935547
30,-7090.38330078125,0.19835981726646423,52.83259963989258
31,-7356.08984375,0.20399795472621918,54.47083282470703
32,-7422.23681640625,0.20399795472621918,56.19813537597656
33,-7587.29443359375,0.20041005313396454,57.91779708862305
34,-7715.24609375,0.20707330107688904,59.71775436401367
35,-7991.4287109375,0.20041005313396454,61.65195083618164
36,-8132.26025390625,0.2014351636171341,63.430580139160156
37,-8172.5537109375,0.20399795472621918,65.23304748535156
38,-8469.0888671875,0.20041005313396454,66.88504028320312
39,-8458.0009765625,0.2014351636171341,68.51191711425781
40,-8627.1083984375,0.198872372508049,70.2698745727539
41,-8659.4443359375,0.20246027410030365,71.84195709228516
42,-8579.5107421875,0.20194771885871887,73.52169799804688
43,-8727.4140625,0.20399795472621918,75.26342010498047
44,-8755.03125,0.20399795472621918,76.8742904663086
45,-8893.7490234375,0.212198868393898,78.58477020263672
46,-8783.7529296875,0.2080984115600586,80.27732849121094
47,-8834.7919921875,0.2014351636171341,81.9180908203125
48,-9000.7431640625,0.2055356204509735,83.6738052368164
49,-9005.85546875,0.20194771885871887,85.43558502197266
