,train_loss,train_pur,train_time
0,9762.55859375,0.5083333253860474,7.03305721282959
1,5010.68310546875,0.6677083373069763,10.574600219726562
2,90.01750946044922,0.8104166388511658,14.17481803894043
3,-2495.256103515625,0.815625011920929,17.791982650756836
4,-4094.7373046875,0.8239583373069763,21.289724349975586
5,-5290.248046875,0.8125,24.872406005859375
6,-6273.46044921875,0.8083333373069763,28.413631439208984
7,-7062.9970703125,0.8083333373069763,31.91850471496582
8,-7466.28173828125,0.8302083611488342,35.49156188964844
9,-7734.3232421875,0.8302083611488342,39.121376037597656
10,-7903.77978515625,0.8302083611488342,42.75238037109375
11,-8023.55029296875,0.8114583492279053,46.31521987915039
12,-8094.94091796875,0.8114583492279053,49.771705627441406
13,-8145.53564453125,0.8302083611488342,53.19163513183594
14,-8195.2490234375,0.8302083611488342,56.75857925415039
15,-8236.5576171875,0.8302083611488342,60.35063934326172
16,-8273.630859375,0.8302083611488342,63.90266036987305
17,-8305.6083984375,0.8302083611488342,67.4539566040039
18,-8346.7998046875,0.8302083611488342,71.05262756347656
19,-8380.6005859375,0.8322916626930237,74.6162338256836
20,-8405.68359375,0.8322916626930237,78.23201751708984
21,-8421.611328125,0.8302083611488342,81.74732971191406
22,-8436.08203125,0.8302083611488342,85.29209899902344
23,-8455.0556640625,0.8302083611488342,88.82997131347656
24,-8469.6240234375,0.8302083611488342,92.3859634399414
