,train_loss,train_pur,train_time
0,1.0539593696594238,0.49937498569488525,2.7893991470336914
1,0.1611458659172058,0.37562501430511475,5.149673938751221
2,0.07801946997642517,0.5268750190734863,7.5186543464660645
3,0.05429553613066673,0.5562499761581421,9.987489700317383
4,0.04274885356426239,0.4612500071525574,12.338746070861816
5,0.03558715432882309,0.5431249737739563,14.782682418823242
6,0.03061072528362274,0.5049999952316284,17.236989974975586
7,0.026935067027807236,0.5231249928474426,19.628623962402344
8,0.02410917542874813,0.5362499952316284,22.027158737182617
9,0.021870415657758713,0.37062498927116394,24.427181243896484
10,0.02005409449338913,0.5587499737739563,26.828872680664062
11,0.018551697954535484,0.49437499046325684,29.185314178466797
12,0.017288824543356895,0.49125000834465027,31.60688018798828
13,0.01621275022625923,0.49125000834465027,33.9833869934082
14,0.015284976921975613,0.5293750166893005,36.37171936035156
15,0.014476772397756577,0.4975000023841858,38.794036865234375
16,0.013766266405582428,0.49937498569488525,41.154293060302734
17,0.013136548921465874,0.4818750023841858,43.469268798828125
18,0.012574363499879837,0.5043749809265137,45.8630485534668
19,0.01206922996789217,0.47437500953674316,48.25922393798828
20,0.011612696573138237,0.4918749928474426,50.70140838623047
21,0.011197949759662151,0.5268750190734863,53.07624435424805
22,0.01081940159201622,0.5231249928474426,55.36979293823242
23,0.010472424328327179,0.48500001430511475,57.766639709472656
24,0.01015316043049097,0.48500001430511475,60.16770553588867
