,train_loss,train_pur,train_time
0,19509.62109375,0.2847948372364044,5.396851539611816
1,15082.623046875,0.2976669371128082,10.169804573059082
2,11118.76953125,0.2864038646221161,14.897356033325195
3,8859.783203125,0.28077232837677,19.695884704589844
4,7120.615234375,0.3032984733581543,24.517719268798828
5,5735.02392578125,0.2847948372364044,29.520042419433594
6,4598.974609375,0.2847948372364044,34.4185676574707
7,3673.8173828125,0.28559935092926025,39.24169158935547
8,3051.6611328125,0.2904263734817505,44.01341247558594
9,2462.62255859375,0.28559935092926025,48.76084518432617
10,1838.03564453125,0.29364439845085144,53.66368865966797
11,1375.557373046875,0.28399035334587097,58.465003967285156
12,894.52734375,0.29364439845085144,63.270484924316406
13,367.95843505859375,0.29203540086746216,67.973876953125
14,-165.9444580078125,0.29605790972709656,72.70785522460938
15,-730.5654907226562,0.2912308871746063,77.57722473144531
16,-1294.1163330078125,0.2976669371128082,82.39151000976562
17,-1857.65185546875,0.30410298705101013,87.36445617675781
18,-2388.972412109375,0.292839914560318,92.26533508300781
19,-2889.29296875,0.28077232837677,97.11062622070312
20,-3244.96923828125,0.292839914560318,101.8893814086914
21,-3460.948486328125,0.2872083783149719,106.63504028320312
22,-3663.606201171875,0.28157684206962585,111.4493637084961
23,-3850.99755859375,0.2799678146839142,116.34625244140625
24,-4040.34521484375,0.30410298705101013,121.14498901367188
25,-4196.07080078125,0.3057119846343994,126.0334701538086
26,-4362.92041015625,0.2968624234199524,130.79884338378906
27,-4512.36181640625,0.30249395966529846,135.6554412841797
28,-4661.6474609375,0.30651649832725525,140.3838348388672
29,-4795.32568359375,0.29605790972709656,145.17933654785156
30,-4905.28271484375,0.2992759346961975,149.97926330566406
31,-4977.9560546875,0.2912308871746063,154.8153839111328
32,-5044.5537109375,0.292839914560318,159.52207946777344
33,-5106.5625,0.2944489121437073,164.26187133789062
34,-5153.8271484375,0.2944489121437073,169.0313262939453
35,-5238.818359375,0.2864038646221161,173.94064331054688
36,-5302.7841796875,0.2992759346961975,178.57901000976562
37,-5353.72705078125,0.2904263734817505,183.0951385498047
38,-5415.7431640625,0.2823813259601593,187.81024169921875
39,-5477.73095703125,0.27674978971481323,192.50428771972656
40,-5532.63916015625,0.29847145080566406,197.30099487304688
41,-5561.79541015625,0.28559935092926025,202.01939392089844
42,-5588.75244140625,0.2912308871746063,206.77928161621094
43,-5612.26416015625,0.3049074709415436,211.5561981201172
44,-5648.7978515625,0.2864038646221161,216.2708282470703
45,-5684.44970703125,0.2968624234199524,221.042724609375
46,-5706.71142578125,0.3008849620819092,225.89149475097656
47,-5728.20751953125,0.27674978971481323,230.7534637451172
48,-5765.06396484375,0.28157684206962585,235.52349853515625
49,-5787.18994140625,0.3049074709415436,240.42018127441406
