,train_loss,train_pur,train_time
0,23789.5625,0.37344399094581604,3.8774869441986084
1,14917.0986328125,0.4066390097141266,6.854482650756836
2,5698.669921875,0.39419087767601013,9.8056640625
3,-1994.737060546875,0.3692946135997772,12.672679901123047
4,-9173.9365234375,0.3692946135997772,15.633661270141602
5,-18267.28125,0.37344399094581604,19.32586097717285
6,-28174.8515625,0.40248963236808777,22.12800407409668
7,-38753.265625,0.35269710421562195,25.07539939880371
8,-49975.73828125,0.3692946135997772,28.15886688232422
9,-59796.88671875,0.37344399094581604,31.09021759033203
10,-65554.6484375,0.3692946135997772,34.52442169189453
11,-69179.171875,0.37759336829185486,37.405517578125
12,-72488.9453125,0.3360995948314667,40.382598876953125
13,-75277.453125,0.3692946135997772,43.28921890258789
14,-77303.765625,0.37344399094581604,46.17936706542969
15,-78712.046875,0.3692946135997772,49.63347244262695
16,-79813.734375,0.3692946135997772,52.564735412597656
17,-80647.765625,0.3900415003299713,55.60187911987305
18,-81397.1796875,0.39834025502204895,58.70503234863281
19,-81982.703125,0.3858921229839325,61.731197357177734
